"sim","loss"
3373,9325797.963
3374,1033705.24
3375,9739019.652
3376,467674.048
3377,16595462.399
3378,26481795.673
3379,12766101.948
3380,3364532
3381,347070
3382,19895842.8
3383,1335663.248
3384,1965933.24
3385,7378425.797
3386,10658142.028
3387,32234488.628
3388,16303068.903
3389,11087973.637
3390,4878551.3
3391,30380870.501
3392,930570
3393,14656880.44
3394,62189348.628
3395,10487792.83
3396,7129718.114
3397,935878.037
3398,6114424
3399,0
3400,4944665
3401,6324750.062
3402,6687744.27
3403,33758599.019
3404,13636438.552
3405,39871560.974
3406,9982288.632
3407,8382223
3408,3843181.552
3409,15987472.67
3410,3413081
3411,65696507.826
3412,10742240.322
3413,14521305.71
3414,11150774.708
3415,17345050.155
3416,7537676.949
3417,8404579.125
3418,27914582.534
3419,9933196.924
3420,11992187.119
3421,18472547.561
3422,5157907.81
3423,16728848.757
3424,4154649.58
3425,19871544.001
3426,28964083.837
3427,11729433.071
3428,14598722.062
3429,20290932.682
3430,6048989.048
3431,4959017.344
3432,4218653.085
3433,10858175.126
3434,6962325
3435,5719841.094
3436,13128057.962
3437,8568142.768
3438,29049137.797
3439,16068265.822
3440,9987684.594
3441,6436570.699
3442,27813475.597
3443,6696297.062
3444,3030688.552
3445,1683115
3446,0
3447,20248396.371
3448,347070
3449,14493218.922
3450,26465736.349
3451,22622940.023
3452,14974807.274
3453,15245825.497
3454,14400785.406
3455,22480400.586
3456,15412339.284
3457,6642723.506
3458,6192094.3
3459,0
3460,56856580.854
3461,507295
3462,8018073.217
3463,339864
3464,8718101.071
3465,5275107.777
3466,0
3467,10155368.476
3468,3958091.708
3469,8330806.113
3470,13178323.308
3471,26078113.138
3472,28723787.826
3473,18217481.884
3474,28102218.381
3475,15473432.697
3476,23290095.678
3477,5591768.435
3478,0
3479,3032162.826
3480,14289313.208
3481,10295297.83
3482,25781953.397
3483,14546762.248
3484,160225
3485,1683115
3486,39398502.81
3487,0
3488,7286020.015
3489,28425172.353
3490,7182306.728
3491,13278619.771
3492,2191496.552
3493,0
3494,20059676.856
3495,10627080.523
3496,8566307.886
3497,10251950.298
3498,12334031.015
3499,4559019.768
3500,0
3501,1354387.58
3502,35298991.248
3503,16057848.133
3504,16006919.059
3505,0
3506,2116788
3507,10961544.753
3508,20601575.467
3509,24796487.495
3510,36413162.087
3511,12184986.857
3512,8987260.3
3513,28522949.823
3514,11752248.963
3515,2837450.838
3516,4944665
3517,5994936.768
3518,7136941.506
3519,18413733.012
3520,5921937.768
3521,2453192
3522,8081883.435
3523,8498156.827
3524,347070
3525,8786519.001
3526,7359416
3527,14596729.59
3528,371547
3529,25545665.647
3530,10125782.712
3531,20706470.362
3532,0
3533,9084340.607
3534,30153517.286
3535,8571714.988
3536,14201464.481
3537,1173174.552
3538,37054689.362
3539,12319636.022
3540,22978791.056
3541,17536186.888
3542,339864
3543,0
3544,4806747.768
3545,211322
3546,863590
3547,4796652.32
3548,10501627.454
3549,7274883.435
3550,14849972.236
3551,30043770.185
3552,15577772.642
3553,750887
3554,11059561.126
3555,3985481
3556,8409278.384
3557,24880286.377
3558,7031386
3559,2829979
3560,38591546.678
3561,26837921
3562,21748116.262
3563,9137562
3564,298397.451
3565,807000
3566,5943107.543
3567,20586806.851
3568,1023815
3569,35406345.865
3570,9854942.018
3571,7583251.998
3572,807000
3573,5808255
3574,3243484.826
3575,47670118.587
3576,211322
3577,3572380.768
3578,2811123.451
3579,14301577.888
3580,1283380
3581,11333549.268
3582,11955945.634
3583,36728460.241
3584,750887
3585,11976903.425
3586,32518175.917
3587,33210053.539
3588,7744054.435
3589,3780659.508
3590,371547
3591,9788534.357
3592,14792531.58
3593,0
3594,16213548.313
3595,1762766
3596,5788784.32
3597,12733319.83
3598,33941108.739
3599,22279674.713
3600,79163944.534
3601,12969080.61
3602,1646192
3603,0
3604,5695552
3605,3388797.956
3606,3140603
3607,2220770.58
3608,11331333.888
3609,14349211.622
3610,0
3611,6857622.186
3612,2973954.243
3613,6324750.062
3614,32624400.766
3615,7553066
3616,50868306.319
3617,13306551.994
3618,9858986.735
3619,11930989.66
3620,22251902.144
3621,4014961.3
3622,863590
3623,27814927.295
3624,15961809.114
3625,3477082.486
3626,36227462.401
3627,37301095.378
3628,19048290.541
3629,16174713.697
3630,10060057.119
3631,1843340
3632,13093134.862
3633,9211319.062
3634,14751559.418
3635,19333326.797
3636,0
3637,17478472.623
3638,6479767.32
3639,21037671.24
3640,10687538.251
3641,47138355.104
3642,21397502.491
3643,0
3644,160225
3645,9838192.186
3646,27299411.154
3647,12524279.126
3648,211322
3649,19949310.124
3650,3412155.768
3651,22312874.275
3652,3518101.552
3653,6050062.451
3654,13814397.888
3655,13200967.911
3656,4219155.768
3657,31989789.763
3658,15712484.058
3659,6398768.435
3660,5284529
3661,18414506.489
3662,19043524.207
3663,16817663.071
3664,7348565.062
3665,21326452.641
3666,21014760.7
3667,558392
3668,347070
3669,10163912.888
3670,9441376.904
3671,4128199.552
3672,4405472.277
3673,10099182.029
3674,5486529.334
3675,23776322.455
3676,8097431.874
3677,19895150.859
3678,7221177.23
3679,22079717.509
3680,19124651.164
3681,10231887.011
3682,16480683.937
3683,4635847.516
3684,13966188.785
3685,104872198.965
3686,1597840.544
3687,19779952.996
3688,37261357.741
3689,5937003.951
3690,8180873.01
3691,22876564.511
3692,5074267.132
3693,1683115
3694,28145629.718
3695,9743389.894
3696,12109653.942
3697,5208248.096
3698,8101550.435
3699,33317406.128
3700,12573197.987
3701,10514160.513
3702,3000635
3703,25473139.922
3704,15868243.345
3705,8160427.678
3706,4014961.3
3707,40735234.21
3708,1065764.451
3709,11376104.792
3710,32339866.811
3711,2659435
3712,21565588.785
3713,339864
3714,1891791.552
3715,11723428.522
3716,35000993.484
3717,3340443.58
3718,339864
3719,27652873.027
3720,10914469.519
3721,25417655.24
3722,2212795.58
3723,1161987.451
3724,8821488.332
3725,15346239.016
3726,17808081.13
3727,6033206.124
3728,750887
3729,15856959.318
3730,8443667.033
3731,2678075.916
3732,7674326.062
3733,10911168.58
3734,19963746.868
3735,12444521.291
3736,8100606.235
3737,19451339.732
3738,4237999.788
3739,19300159.513
3740,24798806.257
3741,3665245.852
3742,12277451.225
3743,2788512.451
3744,21163757.509
3745,23946425.575
3746,15538458.269
3747,22874061.159
3748,5781651.58
3749,33535630.631
3750,41930591.138
3751,6446793.857
3752,6311264.9
3753,39775852.494
3754,7567854.114
3755,11424076.234
3756,15362065.678
3757,3455010.88
3758,12261914.252
3759,7206245.435
3760,7611575.415
3761,7809360.859
3762,6324750.062
3763,19420238.131
3764,0
3765,17046470.881
3766,2565047.58
3767,15534587.32
3768,11167167.218
3769,15379698.195
3770,9815118.987
3771,26598201.543
3772,6631694.003
3773,9050314.219
3774,15406050.497
3775,21904957.813
3776,500089
3777,16346863.766
3778,11832339.654
3779,21982510.363
3780,2560429.708
3781,1260606.451
3782,4716816.116
3783,20592332.734
3784,10667077.072
3785,24491468.665
3786,8134509.388
3787,26360923.824
3788,25694098.947
3789,6776242.899
3790,23186926.392
3791,15608539.217
3792,8937606.362
3793,51029624.545
3794,21752384.025
3795,9003924.203
3796,0
3797,11467870.41
3798,11120454.362
3799,14577461.064
3800,4021481.3
3801,10688487.435
3802,3037502.58
3803,7442506.841
3804,43553346.695
3805,5744002.068
3806,10404289.438
3807,23713611.486
3808,22216520.5
3809,5938838.435
3810,21553420.16
3811,26269836.968
3812,0
3813,4147443.58
3814,1117926
3815,12445345.362
3816,2726147
3817,19667009.148
3818,15331884.069
3819,37810769.833
3820,8021068.015
3821,0
3822,7740736.81
3823,69800004.728
3824,23349661.067
3825,17068657.759
3826,726516
3827,13554531.012
3828,19600426.281
3829,12625498.83
3830,0
3831,42000419.262
3832,33173627.986
3833,10094807.452
3834,2135383.552
3835,8155337.031
3836,7489713.062
3837,7806547.4
3838,8007865.062
3839,7902006.003
3840,2450482
3841,14751820.751
3842,3412155.768
3843,0
3844,2460799.451
3845,24195214.073
3846,25811399.451
3847,19353179.119
3848,27623682.834
3849,1762916
3850,3412155.768
3851,0
3852,23045174.672
3853,2434002
3854,29447000.129
3855,6227599.126
3856,10706488.888
3857,34453161.665
3858,14331570.047
3859,3162671.039
3860,3032162.826
3861,10729194.209
3862,6055446.502
3863,10221379.105
3864,14313039.256
3865,7422707.062
3866,10952962.826
3867,5575331.126
3868,8486552.451
3869,24576088.276
3870,339864
3871,8213212.768
3872,1173174.552
3873,185702
3874,37756306.359
3875,9099643.015
3876,23161344.023
3877,38007027.121
3878,17957771.758
3879,10914219.936
3880,16803549.819
3881,4446855.451
3882,13622251.362
3883,23054225.66
3884,19115433.395
3885,211322
3886,19422870.153
3887,10328542.093
3888,10208581.976
3889,3138846.3
3890,25954511.21
3891,6967644
3892,11272937.429
3893,13281429.203
3894,9700182.181
3895,14910763.107
3896,3623477.768
3897,9374261.768
3898,6671820.062
3899,11136932.705
3900,211322
3901,14801131.12
3902,0
3903,4552059.868
3904,22694482.428
3905,12667020.97
3906,4632786.768
3907,16618625.575
3908,23205912.652
3909,45314524.369
3910,2950501.3
3911,25246908.326
3912,14932519.979
3913,10499405.548
3914,18828256.711
3915,6869724.513
3916,23469102.386
3917,35458396.695
3918,0
3919,13274089.491
3920,3202534.528
3921,6671820.062
3922,807000
3923,6541539.59
3924,9606729.735
3925,11865952.867
3926,14372483.32
3927,1999855.031
3928,13673969.914
3929,28535420.32
3930,24637716.777
3931,7737743.552
3932,3718558.557
3933,16843773.894
3934,14192013.245
3935,10041092.914
3936,31608546.426
3937,20552476.028
3938,876072
3939,16075412.353
3940,6034429.85
3941,0
3942,9573609.001
3943,31630716.473
3944,962209
3945,20594336.559
3946,20069226.71
3947,22359596.148
3948,1354387.58
3949,0
3950,3032162.826
3951,8111175.792
3952,27872244.391
3953,15640054.553
3954,0
3955,22119060.265
3956,8435450.277
3957,1630450
3958,24763942.744
3959,13562994.81
3960,9020293.751
3961,23020699.21
3962,8954993.813
3963,20948302.987
3964,11688466.345
3965,7773564.474
3966,34943964.419
3967,8835641.323
3968,0
3969,22198291.955
3970,18950005.606
3971,8471247.557
3972,0
3973,14572503.065
3974,12167671.062
3975,12565308.408
3976,26402162.46
3977,6324750.062
3978,298397.451
3979,14234199.474
3980,28276003.35
3981,16023698.738
3982,949046
3983,19761623.434
3984,347070
3985,8752368.665
3986,1529274.788
3987,9979618.894
3988,7325471.008
3989,8356820.768
3990,35533818.207
3991,53713514.06
3992,14003727.881
3993,6068537.536
3994,17059638.845
3995,28498622.665
3996,22306689.444
3997,15856314.725
3998,58840903.4
3999,16343553.968
4000,43043486.124
4001,14130029.354
4002,24348888.908
4003,7354397.752
4004,16837259.51
4005,2567766.552
4006,4313300.552
4007,3379232.826
4008,26225692.923
4009,26326907.099
4010,23177787.215
4011,16812340.265
4012,22188019.52
4013,29995014.673
4014,1605914
4015,13568596.261
4016,14234954.42
4017,4621478.083
4018,16142927.095
4019,19911261.524
4020,3449911.048
4021,15549709.727
4022,13204587.987
4023,6194214.662
4024,40776133.678
4025,2856289.552
4026,26769754.339
4027,16075158.186
4028,8068040.062
4029,0
4030,9127586.113
4031,6328764.695
4032,35126920.026
4033,0
4034,750887
4035,2751589.451
4036,1683115
4037,5293726.116
4038,0
4039,10955777.561
4040,17140368.463
4041,3759225.768
4042,4931853.378
4043,14468687.725
4044,13413282.83
4045,20821947.132
4046,0
4047,19226336.609
4048,84571.424
4049,2081348.228
4050,8224157.112
4051,10168409.063
4052,0
4053,41944126.539
4054,9726729.001
4055,3478286.258
4056,35808604.22
4057,0
4058,5058347.768
4059,5963315.435
4060,10141135.114
4061,7387395.825
4062,6464837.759
4063,14775309.712
4064,16493422.88
4065,6324766.789
4066,6117839.552
4067,7501969
4068,4249262.248
4069,18244397.976
4070,1981512.451
4071,750887
4072,10039935.768
4073,599329
4074,19422312.102
4075,4735846.46
4076,31901032.779
4077,9160020.19
4078,211322
4079,10511638.654
4080,31953297.725
4081,14771274.588
4082,48530916.797
4083,3335892.796
4084,8958462.062
4085,21555999.674
4086,19156331.467
4087,7131750.062
4088,36479241.332
4089,46376625.54
4090,23261063.399
4091,18262497.323
4092,22755937.454
4093,10652106.597
4094,6609883.348
4095,28159830.091
4096,38831859.477
4097,29584249.314
4098,4585330.32
4099,41517066.077
4100,7398185.435
4101,17317799.284
4102,558392
4103,25113582.572
4104,6230153.435
4105,25922992.461
4106,7970942.062
4107,14397482.444
4108,1274501
4109,16314713.905
4110,8164394.768
4111,33887903.044
4112,1857514
4113,23865725.442
4114,1354387.58
4115,26945106.342
4116,3439107.031
4117,17896859.399
4118,15003871.113
4119,4375891.12
4120,8044218.783
4121,6324750.062
4122,3376430.175
4123,1683115
4124,4444747.525
4125,6948958.981
4126,339864
4127,18171247.618
4128,298397.451
4129,1961949.116
4130,18136283.317
4131,14640284.026
4132,6924839.552
4133,22944907.461
4134,844350
4135,4219155.768
4136,3785141.304
4137,58916045.161
4138,12076415.062
4139,9014622.798
4140,14549572.799
4141,11205083.683
4142,18467779.343
4143,7188340.062
4144,23140392.535
4145,507295
4146,0
4147,8172792.519
4148,13443876.609
4149,10004245.378
4150,6655640.594
4151,1614477
4152,347070
4153,11381627.05
4154,4675651.003
4155,14706398.428
4156,11269415.062
4157,6299052.58
4158,24387311.923
4159,0
4160,29154819.725
4161,12780999.785
4162,20817866.278
4163,20176712.565
4164,4180740
4165,9100489.741
4166,22153771.217
4167,18195575.926
4168,30409696.612
4169,160225
4170,3895752.826
4171,10138543.841
4172,19981297.281
4173,4207884
4174,14024402.016
4175,4733506
4176,27168277.079
4177,8816821.362
4178,11589040.519
4179,14639704.622
4180,41021581.148
4181,11688339.213
4182,1213001.588
4183,160225
4184,4526774.826
4185,2016317
4186,8318012.062
4187,964551.69
4188,28350193.836
4189,8049110.614
4190,1394592
4191,5651692.567
4192,5902049.771
4193,10298327.826
4194,5695552
4195,10735517.949
4196,62273421.272
4197,4374309.552
4198,1291397
4199,6452149.219
4200,8070832.184
4201,15528045.888
4202,0
4203,45864209.483
4204,20913232.481
4205,5308634.132
4206,6571518.386
4207,29454180.493
4208,9329189.826
4209,0
4210,27904585.484
4211,13774567.062
4212,0
4213,0
4214,10944360.972
4215,13617177.519
4216,18399261.554
4217,13427185.014
4218,56387157.262
4219,45936530.135
4220,1787390
4221,5104890
4222,17419139.241
4223,7003869.872
4224,24619958.547
4225,26695020.501
4226,20620944.497
4227,15688233.303
4228,20154125.668
4229,11435592.598
4230,3000579.58
4231,11682956.633
4232,10331252.418
4233,13507748.335
4234,19450175.613
4235,7975290
4236,211322
4237,8823986.826
4238,5075230.451
4239,4219155.768
4240,9779946.821
4241,10522231.1
4242,4210846.949
4243,3412155.768
4244,9323547.457
4245,40473723.679
4246,23374817.595
4247,750887
4248,0
4249,8304924.614
4250,1146864
4251,347070
4252,13973677.186
4253,0
4254,3264534.732
4255,23061569.316
4256,3032581.3
4257,11759149.888
4258,3412155.768
4259,52224605.218
4260,10769796.451
4261,23929351.686
4262,12287239.594
4263,3412155.768
4264,0
4265,12409370.642
4266,23798777.986
4267,8709003.768
4268,14572947.513
4269,985455
4270,6484975.062
4271,7235862.062
4272,9001741.277
4273,6019577
4274,9343375.045
4275,36627952.161
4276,8999349.852
4277,7059402.472
4278,8859839.98
4279,6269363.362
4280,0
4281,20692404.629
4282,11271590.393
4283,18266491.503
4284,8399947.886
4285,9200268.594
4286,1934490
4287,6539380.302
4288,62351277.454
4289,5112918.3
4290,61426596.361
4291,15124312.66
4292,9620911.834
4293,20120992.442
4294,0
4295,540510
4296,558392
4297,0
4298,7195438.29
4299,18924389.689
4300,37165196.708
4301,18271246.798
4302,4470766.552
4303,53259226.467
4304,8131899.88
4305,5435134.768
4306,5155987
4307,9659942.826
4308,8488471.513
4309,15472712.888
4310,25704980.212
4311,20589413.511
4312,358680.348
4313,2130086
4314,4178846.792
4315,4275745.768
4316,9356912.888
4317,9869944.015
4318,11553059.015
4319,34583612.733
4320,41641423.618
4321,5808255
4322,19254998.783
4323,17259718.02
4324,34000076.373
4325,2509782
4326,21593923.791
4327,7515440.219
4328,22782067.133
4329,34499541.164
4330,31944642.225
4331,1683115
4332,1856284.451
4333,33640538.729
4334,0
4335,9879318.04
4336,26240934.98
4337,25609880.416
4338,12167123.203
4339,160225
4340,20255674.9
4341,43558699.658
4342,9601176
4343,6557118.887
4344,16210866.525
4345,3032162.826
4346,23988943.721
4347,2678916.3
4348,9004816.552
4349,25997471.335
4350,750887
4351,12938485.569
4352,32363074.324
4353,2247131.619
4354,29201763.269
4355,20875995.942
4356,24902661.329
4357,4944665
4358,25694734.527
4359,7346658.513
4360,6926859.211
4361,4704555.88
4362,11861977.435
4363,5931632.435
4364,23779272.363
4365,10741698.127
4366,6669556.188
4367,44533291.589
4368,211322
4369,2161387.58
4370,10209382.464
4371,19218010.695
4372,1049284.451
4373,21502520.543
4374,25016101.431
4375,11916518.497
4376,1173174.552
4377,7970942.062
4378,15533923.801
4379,7621953.435
4380,1986198.116
4381,863590
4382,5091328.459
4383,30293598.226
4384,13108404.419
4385,3991730.245
4386,1199915.248
4387,2817306.58
4388,9791992
4389,5179241
4390,5020905.26
4391,36169690.414
4392,5686946.406
4393,41074896.64
4394,14751856.084
4395,50481228.02
4396,28658912.622
4397,3949811.765
4398,0
4399,13539190.379
4400,14870460.178
4401,10928745.463
4402,0
4403,3083789.216
4404,26170095.568
4405,3613856.348
4406,5591768.435
4407,1382903
4408,21031710.842
4409,17700528.039
4410,12966508.548
4411,686934
4412,79349094.441
4413,12263856.979
4414,27232702.381
4415,11003104.888
4416,25848093.716
4417,1908868.451
4418,7149655.435
4419,13987132.572
4420,14911547.13
4421,11247260.32
4422,14921961.928
4423,21769879.665
4424,9699728.077
4425,6733504.339
4426,750887
4427,36515589.638
4428,25161353.786
4429,2433781.003
4430,11381310.003
4431,14861541.735
4432,0
4433,59766316.41
4434,9960978.003
4435,20834589.098
4436,4354825.3
4437,22751813.193
4438,1203454
4439,0
4440,8623931.261
4441,8645274.391
4442,19040673.482
4443,12796404.196
4444,4421999.132
4445,7770624.583
4446,7666882.933
4447,863590
4448,13279869.062
4449,3025357.8
4450,16247778.956
4451,2958005.985
4452,0
4453,0
4454,5095270.768
4455,10116832.203
4456,10765102.025
4457,8150135.451
4458,20053007.019
4459,24099527.907
4460,2331846.3
4461,22502852.847
4462,15974495.365
4463,339864
4464,22659923.358
4465,13982901.367
4466,39952096.771
4467,12272115.413
4468,32608636.261
4469,44700999.083
4470,4944665
4471,13549573.291
4472,1683115
4473,31189453.94
4474,47333364.676
4475,4205337.378
4476,1384496.552
4477,16896358.033
4478,35887908.95
4479,339864
4480,2490115
4481,12233612.308
4482,15999096.489
4483,6444318.594
4484,11148070.154
4485,5695552
4486,798294
4487,19919666.817
4488,16099263.113
4489,8411134.987
4490,1173174.552
4491,5515581.878
4492,5430491
4493,9208032.598
4494,6717211.261
4495,12159597.088
4496,19887875.97
4497,558392
4498,4783104.132
4499,4678354.826
4500,29064882.501
4501,13855565.89
4502,2701897.58
4503,29649907.129
4504,9237032.939
4505,11226410.704
4506,8782520.277
4507,35644627.774
4508,8716379.062
4509,9477496.706
4510,44028373.574
4511,5538012.598
4512,11916518.497
4513,15750823.515
4514,6522695.062
4515,2022979
4516,23003242.613
4517,1354387.58
4518,13910659.962
4519,33502895.223
4520,6348814.629
4521,1986056
4522,13883067.876
4523,0
4524,82177913.244
4525,11310977.092
4526,9946610.826
4527,8146076.334
4528,22205331.58
4529,19737774.049
4530,24404764.323
4531,6260228.331
4532,10087615.466
4533,19767745.503
4534,3334562.132
4535,13142933.352
4536,13948589.203
4537,9542107.761
4538,12571899.768
4539,22707120.319
4540,15421001.617
4541,347070
4542,14190925.213
4543,18680559.977
4544,4002878.233
4545,39881599.316
4546,3295934.84
4547,14794032.299
4548,35262742.22
4549,13287403.497
4550,25346130.99
4551,16129832.001
4552,3607176.552
4553,19510193.837
4554,30800896.177
4555,5871304.126
4556,6148119
4557,83902047.729
4558,3195436.3
4559,22176926.833
4560,6324750.062
4561,2331846.3
4562,27166516.258
4563,0
4564,22574582.975
4565,17628232.323
4566,750887
4567,3640360.451
4568,23534020.443
4569,9507799.356
4570,13625025.45
4571,14324044.388
4572,8834701.826
4573,17877557.369
4574,9547322.783
4575,160225
4576,17404531.313
4577,15447475.11
4578,3978038.3
4579,39707056.412
4580,23157747.581
4581,10455844.712
4582,2471183.33
4583,34334041.612
4584,0
4585,22277760.07
4586,16985445.875
4587,1365392
4588,3535300.3
4589,42521681.624
4590,3881852.58
4591,2252814.81
4592,14610128.756
4593,476568.288
4594,6980096.435
4595,23693811.627
4596,4317189.026
4597,807000
4598,4214148.255
4599,4371901.552
4600,9653561.464
4601,8435532.987
4602,27870149.273
4603,3082733.3
4604,25454004.447
4605,6130203
4606,6324750.062
4607,17313575.506
4608,8185995.435
4609,14178371.093
4610,34112128.723
4611,836436.559
4612,636793.288
4613,4708498.406
4614,3784752.826
4615,14569021.609
4616,14796063.13
4617,19645784.097
4618,26430985.659
4619,1614477
4620,24481093.936
4621,3476697.264
4622,14868560.562
4623,1915096.536
4624,4638145.219
4625,346085.272
4626,3963961.323
4627,23475739.534
4628,558392
4629,2671710.3
4630,120604.048
4631,15727069.631
4632,26418731.171
4633,5501747.267
4634,1322212.451
4635,8115394.303
4636,13898861.971
4637,3783994.826
4638,1954341
4639,1924061.552
4640,0
4641,13149454.864
4642,26635083.203
4643,10406460.761
4644,15064502.985
4645,9325329.642
4646,14353252.229
4647,6005685.326
4648,4223466.552
4649,4944665
4650,2115565.558
4651,8032234.593
4652,13410622.666
4653,10078614.66
4654,25288243.622
4655,14818781.378
4656,51799047.972
4657,1624772
4658,2631947
4659,13960675.102
4660,3138846.3
4661,24405366.344
4662,32551488.176
4663,1808353
4664,25536805.008
4665,2772923.552
4666,347070
4667,4977865.348
4668,5112112.51
4669,63894580.073
4670,25733774.676
4671,18524972.948
4672,15770925.567
4673,20586147.441
4674,12954807.934
4675,10077255.451
4676,14739691.638
4677,863590
4678,35624063.155
4679,17495811.234
4680,762201
4681,5161908
4682,10272133.598
4683,10861002.549
4684,10643820.58
4685,1683115
4686,22712080.989
4687,3024977.58
4688,23025354.837
4689,23637239.027
4690,24341323.274
4691,8435450.277
4692,4860713.158
4693,11945513.212
4694,1497043.443
4695,7515829.987
4696,0
4697,19353203.768
4698,20852191.656
4699,15233288.955
4700,20770780.279
4701,30697409.562
4702,4838579.826
4703,10932108.598
4704,51363554.998
4705,18614386.639
4706,7284922.389
4707,14102755.06
4708,20055673.948
4709,11080713.059
4710,3778864.451
4711,9418444.129
4712,2452344.58
4713,2847417.81
4714,7281538.993
4715,2267202.58
4716,645467.451
4717,2937226.23
4718,22427330.504
4719,0
4720,14914277.813
4721,8270712.476
4722,3700854
4723,11166154.642
4724,18091053.844
4725,6843389.107
4726,17363607.797
4727,7115742.852
4728,863590
4729,10824250.826
4730,40929580.635
4731,16945795.817
4732,5808255
4733,15216647.532
4734,7067918.415
4735,5591768.435
4736,23314273.081
4737,5364009.126
4738,7968660.062
4739,0
4740,5591768.435
4741,15040859.526
4742,14103113.111
4743,28650038.233
4744,4342193.799
4745,234576
4746,0
4747,25432566.091
4748,2347865
4749,19466609.13
4750,4379380.768
4751,1818585.069
4752,6968789.993
4753,17547929.161
4754,19553847.304
4755,0
4756,339864
4757,21858302.076
4758,6218257.538
4759,84571.424
4760,0
4761,40503097.372
4762,3590554.826
4763,7044705.23
4764,24550239.804
4765,19545323.862
4766,6324750.062
4767,16681302.327
4768,15033800.454
4769,8656596.362
4770,19428481.401
4771,458622.451
4772,13790703.772
4773,6124837.219
4774,211322
4775,11859180.65
4776,40295721.731
4777,7171909.062
4778,10745134.791
4779,3157732.536
4780,12629598.62
4781,68246837.138
4782,11742808.335
4783,1683115
4784,46075436.663
4785,5055141.826
4786,8415908.313
4787,24955462.493
4788,12328549.281
4789,3244939.903
4790,13586960.594
4791,14559507.093
4792,0
4793,1018322
4794,7602222.435
4795,4403909.578
4796,5352669.251
4797,0
4798,8193988.126
4799,52029153.861
4800,5744002.068
4801,6123517.3
4802,8869194.92
4803,2671710.3
4804,4799044.052
4805,10006889.154
4806,10597389.642
4807,16507499.815
4808,2331846.3
4809,32122557.856
4810,11364244.519
4811,9703276.962
4812,28586061.372
4813,1354387.58
4814,1471572.003
4815,2505678
4816,28584054.736
4817,7133218.126
4818,5803199.673
4819,0
4820,17889910.702
4821,15934604.005
4822,7291451.366
4823,863590
4824,20668575.373
4825,13108874.942
4826,8845226.827
4827,7862899.987
4828,6444318.594
4829,2162989.768
4830,6583132.29
4831,8921075.435
4832,4426099.768
4833,31949743.25
4834,1173174.552
4835,11158572.987
4836,0
4837,40231905.294
4838,24113422.654
4839,5243062.451
4840,8131167.062
4841,8945137.068
4842,9302321.654
4843,1683115
4844,27312526.711
4845,19398893.231
4846,2632163.616
4847,16354658.25
4848,18261872.496
4849,7829483.768
4850,1683115
4851,5768248.004
4852,14269994.642
4853,5351347.751
4854,24137019.462
4855,4623171.362
4856,11798175.766
4857,12736226.819
4858,7218726.108
4859,1784669.691
4860,16734234.261
4861,7679989.826
4862,19003297.388
4863,28789130.792
4864,645410.517
4865,11801591.339
4866,24867244.366
4867,9584415.98
4868,6510452.062
4869,12804704.418
4870,18975789.496
4871,48040653.271
4872,7509459.435
4873,11524123.339
4874,5341836.01
4875,41936726.08
4876,1483015.743
4877,31245144.265
4878,6745838.435
4879,15546379.799
4880,863590
4881,6740822.002
4882,45498401.152
4883,2490115
4884,13030882.315
4885,26744001.315
4886,22093454.905
4887,3476385.066
4888,11247040
4889,19148425.817
4890,11298651.888
4891,31223918.38
4892,6324750.062
4893,4994438.859
4894,41653451.324
4895,18723161.201
4896,5084980.998
4897,26009594.563
4898,30172987.009
4899,17668183.497
4900,16855351.259
4901,6820559.768
4902,16205484.404
4903,13432404.468
4904,22460542.243
4905,5765428.3
4906,0
4907,4219155.768
4908,8265465.348
4909,23680050.184
4910,11104457.551
4911,160225
4912,9738368.261
4913,13409395.435
4914,54876032.934
4915,11916518.497
4916,5521823.141
4917,10697931.826
4918,4862977.826
4919,863590
4920,0
4921,17059090.103
4922,46574348.683
4923,30286727.973
4924,28348147.823
4925,6799418.132
4926,10266303.513
4927,9491730.96
4928,11363928.663
4929,6354690.406
4930,6288247.487
4931,25533293.144
4932,3412155.768
4933,21648250.916
4934,0
4935,22098825.526
4936,10933319.954
4937,12463233.387
4938,30364373.668
4939,16043982.563
4940,4347629
4941,27196661.037
4942,60152437.264
4943,16781389.406
4944,37656392.043
4945,4427604.58
4946,6908269.971
4947,14420758.644
4948,10928966.576
4949,1097957
4950,4678354.826
4951,14097348.729
4952,9208662.219
4953,7689315.356
4954,4066361.451
4955,16573866.133
4956,2024052.758
4957,11403614.768
4958,10339711.362
4959,10305922.199
4960,7428008.071
4961,1090751
4962,18306995.397
4963,0
4964,31873378.966
4965,4607735.751
4966,6091857.435
4967,5685938.245
4968,3032162.826
4969,34323699.756
4970,17453652.248
4971,5969523
4972,12117521.564
4973,8572923.648
4974,34379658.932
4975,24329228.664
4976,458430
4977,14146550.447
4978,5931632.435
4979,1173174.552
4980,0
4981,24016198.682
4982,3528104
4983,7409192.186
4984,17152445.223
4985,14223750.263
4986,34590468.589
4987,4131612.759
4988,0
4989,9052599.062
4990,57214722.477
4991,4361044.82
4992,5591768.435
4993,18197697.126
4994,5580218.672
4995,6627780
4996,2191496.552
4997,23768834.057
4998,38654779.848
4999,0
5000,31691212.521
5001,3843406.039
5002,67166842.741
5003,11813057.373
5004,8295261.519
5005,20957689.958
5006,2630243.751
5007,26444893.445
5008,3956069.826
5009,11852706.256
5010,4570217.754
5011,7863844.368
5012,34173918.646
